,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Number,Side,Surname,TotalSpending
5388,5756_04,0,0,2,23,0,0,5,1194,0,2217,0
5389,5756_05,0,1,2,19,0,1,5,1194,0,249,0
5390,5756_06,0,0,1,22,0,0,5,1194,0,249,660
5391,5756_07,0,0,2,25,0,0,8,82,2,815,3177
5392,5756_08,0,0,1,31,0,0,5,1194,0,249,3043
5393,5757_01,0,0,2,23,0,0,5,1195,0,1772,559
5394,5758_01,0,1,2,22,0,1,6,934,1,1270,0
5395,5761_01,1,1,2,55,0,1,1,220,1,1038,0
5396,5763_01,0,0,2,40,0,0,5,1099,1,21,699
5397,5763_02,0,0,2,24,0,0,5,1099,1,21,1031
5398,5764_01,0,0,2,25,0,1,5,1100,1,1412,1046
5399,5765_01,1,0,2,42,0,0,2,181,0,953,2640
5400,5767_01,0,1,1,33,0,1,6,936,1,1099,0
5401,5768_01,1,1,2,54,0,1,1,193,0,364,0
5402,5768_02,1,1,0,22,0,1,1,193,0,364,0
5403,5769_01,1,1,2,22,0,1,1,194,0,1453,0
5404,5769_02,1,1,0,19,0,1,1,194,0,1453,0
5405,5771_01,0,0,2,47,0,1,6,937,1,702,872
5406,5772_01,2,0,0,23,0,0,5,1197,0,1843,2901
5407,5773_01,1,1,0,61,0,1,2,217,1,1794,0
5408,5776_01,0,0,2,21,0,0,5,1102,1,1785,724
5409,5777_01,0,0,1,46,0,0,5,1199,0,1720,1371
5410,5778_01,0,0,2,36,0,0,6,926,0,1520,907
5411,5779_01,0,0,2,15,0,1,6,938,1,1850,706
5412,5780_01,1,0,2,33,0,1,1,195,0,1462,8937
5413,5780_02,1,1,2,35,0,1,1,195,0,1462,0
5414,5780_03,1,1,0,21,0,1,1,195,0,1462,0
5415,5781_01,0,0,0,21,0,0,5,1200,0,923,595
5416,5783_01,0,0,0,43,0,1,5,1201,0,1797,1421
5417,5785_01,0,0,1,34,0,0,5,1104,1,1268,571
5418,5786_01,0,0,1,47,0,0,6,928,0,1782,1737
5419,5788_01,2,0,2,27,0,1,5,1105,1,177,1532
5420,5790_01,1,0,2,46,0,0,2,218,1,602,5411
5421,5791_01,0,0,2,46,0,1,6,941,1,1774,1014
5422,5792_01,1,0,0,40,0,0,1,196,0,1975,9881
5423,5793_01,1,1,0,59,0,1,4,375,1,864,0
5424,5794_01,1,0,2,45,0,0,3,182,0,1837,6202
5425,5795_01,0,0,1,19,0,1,5,1106,1,981,690
5426,5796_01,2,0,2,32,0,0,5,1107,1,1601,6883
5427,5799_01,0,1,0,39,0,1,5,1108,1,514,0
5428,5800_01,0,0,2,40,0,0,5,1203,0,1206,1497
5429,5802_01,2,0,2,44,0,1,3,175,1,1133,1056
5430,5804_01,0,1,2,26,0,0,6,933,0,1849,0
5431,5806_01,0,0,2,22,0,0,5,1109,1,1876,1228
5432,5808_01,0,0,2,2,0,0,6,934,0,1100,0
5433,5808_02,0,0,2,18,0,0,5,1204,0,1100,796
5434,5808_03,0,0,2,53,0,0,5,1204,0,1100,758
5435,5809_01,0,0,2,22,0,0,5,1205,0,415,1298
5436,5809_02,0,0,2,46,0,1,5,1205,0,415,2175
5437,5810_01,0,1,2,28,0,1,6,935,0,371,0
5438,5810_02,0,0,2,31,0,1,4,366,0,371,1563
5439,5811_01,1,0,0,36,0,0,0,54,0,794,6263
5440,5811_02,1,0,0,46,0,1,0,54,0,794,6096
5441,5812_01,0,1,2,0,0,1,6,943,1,604,0
5442,5812_02,0,0,2,3,0,1,6,943,1,604,0
5443,5812_03,0,1,2,12,0,1,6,943,1,604,0
5444,5812_04,0,1,2,2,0,1,6,943,1,604,0
5445,5812_05,0,1,2,41,0,1,6,943,1,604,0
5446,5812_06,0,1,0,11,0,1,6,943,1,604,0
5447,5813_01,0,1,2,41,0,1,6,936,0,1015,0
5448,5814_01,2,0,2,17,0,0,3,176,1,173,1182
5449,5814_02,2,1,0,21,0,1,3,176,1,173,0
5450,5814_03,2,1,0,21,0,1,3,176,1,173,0
5451,5814_04,2,0,2,27,0,1,3,176,1,173,1033
5452,5814_05,2,1,2,54,0,1,3,176,1,173,0
5453,5814_06,2,0,2,15,0,0,3,176,1,173,3462
5454,5814_07,2,1,2,39,0,1,3,176,1,173,0
5455,5816_01,0,0,2,31,0,1,6,937,0,2109,395
5456,5817_01,2,1,2,28,0,1,5,1111,1,162,0
5457,5818_01,0,0,2,21,0,0,6,938,0,1376,3560
5458,5819_01,1,1,2,29,0,1,1,221,1,1987,0
5459,5820_01,0,0,2,45,0,1,5,1112,1,2021,716
5460,5821_01,1,0,0,44,0,0,2,183,0,318,6527
5461,5822_01,0,1,2,12,0,1,6,939,0,371,0
5462,5823_01,0,1,0,18,0,1,6,944,1,56,0
5463,5824_01,0,1,0,20,0,1,6,940,0,472,0
5464,5825_01,1,0,2,43,0,1,1,198,0,59,9388
5465,5826_01,0,1,0,46,0,1,4,367,0,2023,0
5466,5827_01,0,0,2,53,0,1,6,945,1,2178,992
5467,5828_01,0,0,2,21,0,0,6,941,0,867,621
5468,5829_01,0,0,2,23,0,0,5,1113,1,1774,737
5469,5831_01,0,0,0,9,0,0,8,82,2,1741,0
5470,5834_01,0,0,2,19,0,0,5,1206,0,245,1100
5471,5835_01,0,1,1,52,0,1,6,946,1,78,0
5472,5836_01,1,1,0,31,0,1,1,222,1,1075,0
5473,5837_01,0,0,2,62,0,0,5,1114,1,1246,776
5474,5839_01,1,1,2,27,0,1,2,219,1,2076,0
5475,5840_01,0,1,2,23,0,0,6,946,0,1590,0
5476,5842_01,1,1,0,28,0,1,2,220,1,1222,0
5477,5842_02,1,1,0,27,0,1,2,220,1,1606,0
5478,5843_01,0,1,2,58,0,1,6,947,1,966,0
5479,5844_01,0,0,0,24,0,1,4,369,0,1903,865
5480,5846_01,2,0,2,27,1,0,4,376,1,848,1048
5481,5847_01,0,0,2,33,0,0,5,1115,1,2051,1451
5482,5848_01,0,0,2,28,0,1,4,377,1,159,996
5483,5849_01,0,0,2,39,0,0,5,1208,0,250,1104
5484,5852_01,0,0,2,27,0,0,4,370,0,308,987
5485,5854_01,0,0,2,36,0,1,5,1117,1,1442,2084
5486,5855_01,0,0,2,64,0,1,5,1209,0,1009,2450
5487,5855_02,0,0,1,41,0,1,6,949,0,1009,752
5488,5856_01,1,1,0,27,0,1,1,199,0,2184,0
5489,5856_02,1,1,2,27,0,1,1,199,0,2184,0
5490,5857_01,1,0,2,27,0,0,4,378,1,2034,4036
5491,5858_01,0,0,0,22,0,1,6,948,1,112,808
5492,5859_01,0,0,2,23,0,1,4,371,0,890,4000
5493,5860_01,2,0,2,40,0,0,5,1118,1,1665,1307
5494,5860_02,2,1,2,2,0,1,5,1118,1,1665,0
5495,5860_03,2,0,2,0,0,1,5,1118,1,1665,0
5496,5861_01,0,0,2,27,0,1,6,949,1,260,1804
5497,5863_01,0,0,0,0,0,1,6,950,0,1213,0
5498,5863_02,0,0,2,17,0,0,5,1210,0,1213,902
5499,5867_01,0,0,2,45,0,0,5,1212,0,1732,1525
5500,5868_01,0,0,2,62,0,0,4,379,1,188,787
5501,5869_01,0,1,0,14,0,1,6,952,1,1570,0
5502,5871_01,0,0,0,24,0,1,5,1120,1,722,2217
5503,5874_01,0,1,1,51,0,1,6,953,1,1846,0
5504,5875_01,0,0,2,49,0,0,4,381,1,1396,789
5505,5876_01,2,0,2,52,0,1,3,184,0,463,1939
5506,5876_02,2,1,0,35,0,1,5,1213,0,463,0
5507,5876_03,2,1,2,22,0,1,5,1213,0,463,0
5508,5877_01,0,0,2,17,0,0,5,1121,1,344,1552
5509,5878_01,1,1,0,47,0,1,1,224,1,303,0
5510,5879_01,2,1,2,25,0,1,5,1122,1,474,0
5511,5880_01,0,1,2,11,0,1,6,953,0,1574,0
5512,5882_01,0,0,2,17,0,0,5,1214,0,1362,1150
5513,5885_01,0,0,2,41,0,1,5,1123,1,1447,640
5514,5885_02,0,0,2,55,0,1,5,1123,1,1447,1416
5515,5885_03,0,0,2,29,0,1,5,1123,1,1447,2428
5516,5885_04,0,0,2,19,0,0,6,954,1,1447,888
5517,5885_05,0,1,0,23,0,1,6,954,1,1447,0
5518,5885_06,0,0,2,32,0,0,6,954,1,1447,5525
5519,5885_07,0,0,2,27,0,0,6,954,1,1447,1818
5520,5885_08,0,0,2,25,0,1,6,954,1,1447,892
5521,5886_01,2,0,2,24,0,0,5,1216,0,695,1566
5522,5886_02,2,1,2,30,0,0,4,373,0,695,0
5523,5887_01,0,0,1,50,0,1,4,374,0,436,844
5524,5887_02,0,0,2,51,0,0,5,1217,0,436,826
5525,5888_01,2,0,0,27,0,0,5,1218,0,191,1331
5526,5888_02,2,0,2,35,0,0,5,1218,0,191,1815
5527,5889_01,0,0,2,48,0,0,6,954,0,1524,4450
5528,5890_01,0,1,2,27,0,1,6,955,1,2205,0
5529,5891_01,0,1,1,19,0,1,6,955,0,1930,0
5530,5894_01,0,1,1,18,0,1,6,957,1,1399,0
5531,5897_01,1,0,0,25,0,1,2,221,1,2217,0
5532,5898_01,0,1,0,41,0,1,6,958,1,578,0
5533,5900_01,2,1,2,62,0,1,5,1220,0,1417,0
5534,5900_02,2,1,2,30,0,1,5,1220,0,1417,0
5535,5900_03,2,1,2,6,0,1,5,1220,0,1417,0
5536,5901_01,0,0,0,15,0,0,5,1221,0,358,879
5537,5902_01,2,0,1,34,0,0,3,177,1,2183,880
5538,5903_01,0,0,2,34,0,0,4,376,0,611,791
5539,5905_01,0,0,2,23,0,1,6,959,1,308,705
5540,5906_01,0,0,2,51,0,0,6,957,0,1779,816
5541,5907_01,0,1,1,63,0,1,6,960,1,1089,0
5542,5908_01,0,0,2,42,0,1,5,1126,1,258,776
5543,5909_01,0,0,0,19,0,1,5,1127,1,783,716
5544,5909_02,0,1,2,5,0,1,6,961,1,783,0
5545,5909_03,0,1,0,2,0,1,6,961,1,783,0
5546,5912_01,0,1,2,15,0,1,6,963,1,1101,0
5547,5913_01,1,0,2,36,0,0,3,185,0,1532,1414
5548,5915_01,0,0,2,32,0,0,4,382,1,1283,788
5549,5916_01,0,0,2,19,0,1,4,383,1,1301,659
5550,5919_01,1,0,0,26,0,1,0,55,0,958,2447
5551,5920_01,0,0,2,33,0,0,5,1223,0,270,1206
5552,5921_01,0,1,2,38,0,1,6,959,0,329,0
5553,5921_02,0,0,2,22,0,0,5,1224,0,329,921
5554,5922_01,0,0,2,32,0,0,6,960,0,92,0
5555,5923_01,2,1,0,30,0,1,5,1129,1,138,0
5556,5924_01,0,0,2,51,0,0,5,1225,0,238,595
5557,5925_01,1,0,2,29,0,0,1,226,1,1747,5424
5558,5925_02,1,0,2,16,0,1,1,226,1,1747,2167
5559,5925_03,1,0,2,32,0,0,1,226,1,1747,4998
5560,5927_01,1,0,0,24,0,0,1,201,0,2008,5446
5561,5927_02,1,0,2,23,0,0,1,201,0,2008,4944
5562,5927_03,1,1,0,46,0,1,1,201,0,2008,0
5563,5927_04,1,0,0,49,0,0,1,201,0,2008,6842
5564,5927_05,1,1,2,17,0,1,1,201,0,104,0
5565,5927_06,1,0,0,35,0,0,1,201,0,2008,5459
5566,5927_07,1,0,0,43,0,0,1,201,0,104,4036
5567,5928_01,0,0,2,20,0,1,4,377,0,1866,787
5568,5930_01,1,1,0,24,0,1,1,227,1,823,0
5569,5930_02,1,0,2,28,0,0,1,227,1,823,3994
5570,5930_03,1,1,0,19,0,1,1,227,1,823,0
5571,5931_01,1,0,0,39,0,0,0,56,0,421,2025
5572,5933_01,2,0,2,34,0,0,5,1131,1,848,2188
5573,5934_01,0,0,2,29,0,1,6,962,0,1263,1817
5574,5938_01,0,0,0,14,0,1,4,384,1,732,52
5575,5938_02,0,1,2,27,0,1,6,967,1,732,0
5576,5939_01,0,0,2,30,0,0,4,385,1,1645,1298
5577,5941_01,0,0,2,27,0,1,4,386,1,2217,993
5578,5944_01,0,1,1,32,0,1,6,969,1,1122,0
5579,5945_01,0,1,2,7,0,1,6,970,1,1362,0
5580,5945_02,0,1,0,34,0,1,6,970,1,734,0
5581,5945_03,0,0,1,47,0,1,6,970,1,1362,769
5582,5946_01,2,0,2,19,0,0,4,387,1,1321,947
5583,5947_01,1,1,2,52,0,1,4,388,1,1954,0
5584,5949_01,2,0,2,19,0,0,3,180,1,1829,1183
5585,5949_02,2,1,2,18,0,1,5,1132,1,1829,0
5586,5950_01,0,0,2,32,0,0,4,378,0,754,69
5587,5951_01,0,0,0,21,0,0,5,1133,1,1172,595
5588,5952_01,2,0,0,22,0,1,5,1134,1,850,0
5589,5953_01,2,0,2,13,0,0,4,390,1,879,1370
5590,5954_01,2,0,2,25,0,0,4,391,1,1582,2099
5591,5955_01,2,0,2,33,0,0,4,392,1,1968,1022
5592,5955_02,2,0,2,27,0,0,5,1135,1,1968,2598
5593,5956_01,0,0,2,21,0,0,4,379,0,1160,1670
5594,5957_01,1,1,0,17,0,1,1,203,0,401,0
5595,5957_02,1,1,0,15,0,1,1,203,0,401,0
5596,5957_03,1,0,0,58,1,0,1,203,0,401,5419
5597,5959_01,1,0,2,29,0,0,3,181,1,1600,4195
5598,5959_02,1,1,2,34,0,1,3,181,1,1600,0
5599,5960_01,1,0,2,28,0,1,2,222,1,601,6789
5600,5960_02,1,0,2,29,0,1,2,222,1,601,4854
5601,5960_03,1,1,0,25,0,1,2,222,1,601,0
5602,5963_01,2,0,0,23,0,0,5,1228,0,109,2026
5603,5965_01,0,0,2,22,0,1,6,964,0,151,808
5604,5967_01,0,1,0,38,0,1,6,965,0,627,0
5605,5967_02,0,0,2,38,0,1,6,965,0,627,784
5606,5967_03,0,0,2,0,0,0,6,965,0,627,0
5607,5968_01,0,0,2,27,0,0,5,1229,0,552,933
5608,5969_01,0,1,2,0,0,1,6,972,1,1678,0
5609,5969_02,0,0,0,37,0,0,5,1137,1,1678,704
5610,5969_03,0,0,2,2,0,1,6,972,1,1678,0
5611,5970_01,1,1,0,40,0,1,1,229,1,2217,0
5612,5971_01,2,0,2,47,0,0,5,1230,0,1137,1574
5613,5972_01,0,0,2,34,0,1,5,1138,1,1127,1981
5614,5973_01,2,0,2,43,0,0,5,1139,1,2217,1693
5615,5974_01,2,1,0,21,0,1,3,186,0,1231,0
5616,5975_01,1,1,0,43,0,1,4,380,0,1768,0
5617,5976_01,2,0,2,33,0,0,3,182,1,1234,3898
5618,5977_01,1,0,2,28,0,1,1,230,1,1058,0
5619,5977_02,1,0,0,57,0,0,1,230,1,2217,24342
5620,5977_03,1,0,2,27,0,1,1,230,1,1058,0
5621,5977_04,1,0,2,46,0,0,1,230,1,1581,8443
5622,5980_01,1,0,0,19,0,1,2,223,1,2047,11
5623,5981_01,2,0,2,27,0,0,5,1140,1,1643,1309
5624,5981_02,0,0,2,2,0,1,5,1140,1,1643,0
5625,5981_03,2,0,2,0,0,1,5,1140,1,1643,0
5626,5983_01,2,0,2,25,1,0,5,1233,0,1149,1455
5627,5983_02,2,1,2,47,0,1,5,1233,0,1149,0
5628,5984_01,2,0,1,38,0,1,3,187,0,1136,1259
5629,5984_02,2,0,2,24,0,0,4,381,0,1136,1173
5630,5985_01,0,0,2,24,0,1,5,1234,0,2207,765
5631,5986_01,1,0,2,25,0,1,3,188,0,724,0
5632,5987_01,0,0,2,29,0,1,6,973,1,1919,11
5633,5988_01,2,0,0,44,0,0,5,1235,0,528,3670
5634,5989_01,0,0,2,20,0,0,5,1141,1,986,703
5635,5990_01,0,1,2,23,0,1,6,974,1,358,0
5636,5991_01,1,0,0,26,0,1,2,224,1,506,12344
5637,5992_01,0,1,1,20,0,1,6,975,1,219,0
5638,5993_01,2,1,2,27,0,1,4,394,1,1084,0
5639,5994_01,0,0,0,23,0,0,5,1236,0,1122,1198
5640,5995_01,0,1,1,33,0,1,6,967,0,298,0
5641,5998_01,0,0,2,30,0,1,6,977,1,937,808
5642,5999_01,0,0,2,32,0,1,6,968,0,960,907
5643,6000_01,2,0,2,19,0,0,8,82,2,131,1689
5644,6000_02,2,0,2,41,0,0,3,189,0,131,809
5645,6001_01,0,1,2,50,0,0,6,969,0,478,0
5646,6003_01,0,0,2,36,0,0,6,970,0,1903,754
5647,6004_01,2,1,2,21,0,1,5,1143,1,1287,0
5648,6006_01,1,0,0,45,1,0,3,190,0,1346,9480
5649,6006_02,1,1,0,26,0,1,3,190,0,1346,0
5650,6007_01,0,1,2,44,0,1,6,971,0,1155,0
5651,6008_01,0,0,1,24,0,1,5,1238,0,476,690
5652,6010_01,0,1,0,15,0,1,6,979,1,923,0
5653,6011_01,0,0,2,58,0,0,5,1239,0,997,2007
5654,6014_01,0,0,2,13,0,0,4,395,1,1034,791
5655,6015_01,1,1,2,19,0,1,1,231,1,563,0
5656,6015_02,1,0,0,25,0,1,1,231,1,563,6641
5657,6016_01,0,0,2,24,0,0,4,383,0,816,1669
5658,6016_02,0,0,2,20,0,0,6,973,0,816,809
5659,6017_01,2,1,2,34,0,1,5,1144,1,1235,0
5660,6017_02,2,1,2,13,0,1,5,1144,1,1235,0
5661,6019_01,0,0,2,27,0,1,5,1145,1,2020,880
5662,6020_01,0,1,0,39,0,0,6,974,0,916,0
5663,6020_02,0,1,2,0,0,0,6,974,0,916,0
5664,6020_03,0,0,2,10,0,0,6,974,0,916,0
5665,6020_04,0,1,2,9,0,0,6,974,0,916,0
5666,6020_05,0,0,0,34,0,0,5,1242,0,916,1524
5667,6020_06,0,0,2,11,0,0,6,974,0,916,0
5668,6020_07,0,1,2,0,0,0,6,974,0,916,0
5669,6022_01,0,0,2,24,0,0,5,1243,0,2217,645
5670,6024_01,0,1,1,16,0,1,6,975,0,752,0
5671,6025_01,0,0,2,42,0,0,5,1245,0,907,596
5672,6026_01,2,0,2,41,0,1,5,1246,0,1613,1426
5673,6027_01,1,0,2,36,0,1,1,232,1,496,10889
5674,6028_01,1,0,0,27,0,0,0,57,0,1604,3498
5675,6028_02,1,0,2,32,1,0,0,57,0,1604,2128
5676,6028_03,1,0,0,11,0,1,0,57,0,1604,0
5677,6028_04,1,0,2,26,1,1,8,82,2,1604,4681
5678,6028_05,1,0,2,28,0,1,0,57,0,1604,6995
5679,6029_01,0,0,2,25,0,0,4,396,1,99,991
5680,6030_01,0,0,2,5,0,1,6,981,1,643,0
5681,6030_02,0,1,2,27,0,1,6,981,1,1932,0
5682,6030_03,0,0,2,13,0,1,6,981,1,643,1007
5683,6030_04,0,0,2,30,0,1,6,981,1,1932,754
5684,6030_05,0,1,2,15,0,1,6,981,1,643,0
5685,6030_06,0,1,2,0,0,1,6,981,1,643,0
5686,6030_07,0,0,2,49,0,1,6,981,1,643,0
5687,6031_01,0,0,2,52,0,1,5,1146,1,27,1040
5688,6032_01,0,1,2,15,0,1,6,982,1,943,0
5689,6032_02,0,0,2,40,0,0,4,397,1,1261,789
5690,6032_03,0,1,0,0,0,1,6,982,1,1033,0
5691,6033_01,2,0,2,32,0,0,4,384,0,108,1049
5692,6033_02,2,1,0,15,0,1,5,1247,0,108,0
5693,6034_01,2,0,1,26,0,1,4,385,0,1536,4439
5694,6034_02,2,1,1,31,0,0,4,385,0,1536,0
5695,6034_03,2,0,2,8,0,1,4,385,0,1536,0
5696,6035_01,0,0,2,18,0,1,4,386,0,1369,828
5697,6035_02,0,0,2,3,0,0,6,976,0,1369,0
5698,6036_01,1,0,2,44,0,1,2,225,1,1957,4701
5699,6036_02,0,0,2,15,0,1,2,225,1,1957,4042
5700,6036_03,1,0,2,27,0,1,2,225,1,1957,3222
5701,6038_01,2,0,2,22,0,0,5,1147,1,62,2467
5702,6039_01,0,0,2,2,0,1,6,983,1,2217,0
5703,6039_02,0,0,2,32,0,0,5,1148,1,1598,760
5704,6040_01,0,0,2,16,0,1,6,984,1,1939,809
5705,6041_01,2,0,2,34,0,0,5,1248,0,1587,434
5706,6042_01,2,0,2,32,0,0,5,1249,0,214,2599
5707,6043_01,0,0,2,28,0,0,6,978,0,1682,1821
5708,6045_01,1,0,2,27,0,0,1,233,1,1242,8151
5709,6047_01,0,0,1,35,0,1,6,985,1,1758,808
5710,6048_01,2,1,2,25,0,0,8,82,2,406,0
5711,6049_01,0,0,2,24,0,1,6,986,1,2217,809
5712,6052_01,0,1,2,61,0,0,6,980,0,1756,0
5713,6054_01,2,1,2,28,0,1,5,1151,1,1130,0
5714,6055_01,1,0,1,29,1,0,2,185,0,1606,6608
5715,6055_02,1,1,2,41,0,1,2,185,0,1606,0
5716,6055_03,1,0,2,20,0,0,2,185,0,1606,10693
5717,6058_01,2,0,0,18,0,0,5,1253,0,634,2968
5718,6059_01,0,0,2,28,0,1,6,982,0,1705,3966
5719,6061_01,0,0,2,18,0,1,5,1153,1,1081,703
5720,6062_01,2,0,2,33,0,0,5,1254,0,1821,1815
5721,6062_02,2,0,2,35,0,0,4,388,0,1821,0
5722,6064_01,1,0,0,68,0,0,2,186,0,1655,35987
5723,6065_01,0,0,2,19,0,1,4,398,1,1734,788
5724,6066_01,1,0,2,33,0,0,2,226,1,1229,6472
5725,6066_02,1,0,0,55,0,0,2,226,1,1229,9631
5726,6066_03,1,0,2,15,0,1,2,226,1,1229,0
5727,6067_01,0,0,2,23,0,0,6,984,0,1518,1765
5728,6068_01,0,0,2,23,0,1,5,1154,1,1134,724
5729,6069_01,2,0,0,15,0,0,3,185,1,305,4156
5730,6070_01,2,0,2,49,0,0,3,186,1,695,2383
5731,6071_01,0,0,2,33,0,1,6,987,1,561,808
5732,6073_01,2,1,0,26,0,1,5,1156,1,1784,0
5733,6075_01,1,1,2,26,0,1,1,206,0,1878,0
5734,6076_01,0,0,2,18,0,1,6,988,1,327,770
5735,6077_01,0,1,2,17,0,1,6,985,0,1202,0
5736,6080_01,0,0,2,39,0,1,6,989,1,1936,882
5737,6082_01,0,0,2,8,0,0,6,987,0,340,0
5738,6085_01,0,0,2,46,0,1,5,1257,0,807,871
5739,6086_01,1,0,0,32,0,1,0,72,1,2011,4365
5740,6087_01,0,0,2,19,0,0,5,1160,1,1733,716
5741,6090_01,2,1,2,36,0,1,5,1259,0,225,0
5742,6091_01,0,1,2,28,0,1,6,988,0,1218,0
5743,6091_02,0,0,2,39,0,0,5,1260,0,1218,860
5744,6092_01,0,0,2,16,0,1,5,1161,1,1859,703
5745,6092_02,0,1,1,7,0,1,6,991,1,1859,0
5746,6092_03,0,0,2,1,0,1,6,991,1,1859,0
5747,6094_01,1,1,0,30,0,1,2,227,1,239,0
5748,6094_02,1,1,0,44,0,1,2,227,1,239,0
5749,6094_03,1,1,0,28,0,1,2,227,1,239,0
5750,6095_01,2,0,2,29,0,0,3,192,0,1663,4366
5751,6096_01,2,0,2,41,0,1,5,1162,1,2206,1288
5752,6096_02,2,0,2,13,0,1,5,1162,1,2206,2456
5753,6096_03,2,0,2,18,0,0,5,1162,1,2206,6448
5754,6098_01,0,0,0,27,0,0,5,1163,1,472,2798
5755,6099_01,0,1,2,26,0,1,6,992,1,1089,0
5756,6101_01,0,0,0,24,0,0,5,1261,0,1169,691
5757,6102_01,0,0,1,26,0,0,5,1165,1,703,600
5758,6103_01,0,1,1,27,0,1,6,990,0,921,0
5759,6105_01,1,0,2,58,0,0,4,401,1,996,2152
5760,6106_01,1,1,0,54,0,1,2,228,1,320,0
5761,6107_01,0,0,0,18,0,1,5,1263,0,2178,588
5762,6108_01,0,0,2,13,0,0,5,1166,1,2217,864
5763,6109_01,1,0,2,13,0,0,2,187,0,1064,5657
5764,6109_02,1,1,2,28,0,1,2,187,0,1064,0
5765,6110_01,0,0,0,57,0,1,4,389,0,2130,642
5766,6111_01,1,1,2,32,0,1,0,58,0,743,0
5767,6111_02,1,0,2,32,0,0,0,58,0,743,4588
5768,6111_03,1,1,0,21,0,1,8,82,2,743,0
5769,6111_04,1,1,0,34,0,1,0,58,0,743,0
5770,6111_05,1,0,2,33,0,1,0,58,0,743,2893
5771,6112_01,2,1,2,36,0,1,5,1264,0,1766,0
5772,6115_01,2,0,2,50,0,0,4,390,0,52,1298
5773,6116_01,2,0,2,28,0,0,5,1167,1,929,906
5774,6117_01,1,0,2,56,0,0,1,234,1,1897,5068
5775,6118_01,2,0,0,42,0,0,5,1266,0,1553,1462
5776,6118_02,2,1,2,39,0,0,4,391,0,1553,0
5777,6120_01,0,0,1,13,0,1,5,1169,1,736,1180
5778,6121_01,1,0,2,28,0,1,2,229,1,1608,4622
5779,6121_02,1,0,2,55,0,0,2,229,1,1608,4242
5780,6122_01,0,0,0,36,0,1,5,1267,0,291,700
5781,6123_01,2,1,2,27,0,1,5,1268,0,44,0
5782,6124_01,0,0,1,37,0,1,6,991,0,437,842
5783,6126_01,1,1,0,50,0,1,2,188,0,1803,0
5784,6127_01,1,0,2,27,0,0,4,404,1,520,2758
5785,6128_01,0,1,2,23,0,0,6,992,0,1818,0
5786,6128_02,0,0,2,16,0,0,5,1270,0,1818,1001
5787,6130_01,1,0,0,33,1,1,2,189,0,694,3332
5788,6132_01,2,1,2,46,0,1,5,1170,1,462,0
5789,6133_01,0,1,1,26,0,1,6,993,1,805,0
5790,6135_01,0,0,2,24,0,0,5,1272,0,641,804
5791,6136_01,0,0,2,26,0,0,5,1172,1,1259,1291
5792,6137_01,0,0,2,2,0,1,6,994,1,1818,0
5793,6137_02,0,0,2,33,0,0,5,1173,1,1322,902
5794,6137_03,0,1,2,32,0,1,6,994,1,1818,0
5795,6137_04,0,1,2,3,0,1,6,994,1,1818,0
5796,6137_05,0,1,2,2,0,1,6,994,1,1818,0
5797,6137_06,0,0,2,6,0,1,6,994,1,1818,0
5798,6138_01,2,0,2,27,0,1,4,406,1,775,1298
5799,6139_01,1,0,2,0,0,1,2,230,1,171,0
5800,6139_02,1,1,2,4,0,1,2,230,1,1674,0
5801,6139_03,1,0,2,58,0,1,2,230,1,1674,2864
5802,6139_04,1,1,2,22,0,1,2,230,1,1674,0
5803,6139_05,1,1,0,51,0,1,2,230,1,1674,0
5804,6139_06,1,1,0,37,0,1,2,230,1,1674,0
5805,6141_01,0,0,1,17,0,0,5,1174,1,937,918
5806,6141_02,0,0,2,21,0,0,8,82,2,2217,690
5807,6143_01,0,0,2,27,0,1,5,1175,1,260,1156
5808,6145_01,1,0,0,27,0,0,2,231,1,72,5976
5809,6146_01,1,0,2,31,0,0,1,207,0,893,0
5810,6148_01,2,1,2,43,0,1,5,1176,1,1976,0
5811,6148_02,2,1,2,27,0,1,5,1176,1,1976,0
5812,6149_01,0,0,2,15,0,1,6,995,1,810,1788
5813,6150_01,0,0,2,18,0,1,5,1177,1,55,803
5814,6152_01,1,1,2,33,0,1,1,235,1,1374,0
5815,6152_02,1,0,2,31,0,0,1,235,1,1374,4033
5816,6153_01,1,1,0,41,0,1,1,236,1,841,0
5817,6155_01,0,0,2,22,0,0,5,1178,1,114,636
5818,6156_01,0,0,2,40,0,0,5,1179,1,805,969
5819,6157_01,2,0,2,49,0,0,4,407,1,214,1297
5820,6158_01,0,1,1,14,0,1,6,996,1,1079,0
5821,6162_01,0,0,0,22,0,0,5,1181,1,978,576
5822,6163_01,0,0,2,22,0,0,4,409,1,248,1668
5823,6166_01,0,0,2,25,0,0,4,394,0,914,983
5824,6167_01,0,1,1,42,0,1,6,998,1,820,0
5825,6168_01,0,1,1,16,0,1,6,999,1,875,0
5826,6168_02,0,0,0,12,0,1,6,999,1,875,0
5827,6169_01,0,0,2,18,0,1,6,1000,1,923,782
5828,6170_01,0,0,2,33,0,0,6,998,0,1032,809
5829,6171_01,0,0,2,14,0,0,4,410,1,1713,790
5830,6172_01,0,1,2,36,0,1,6,1001,1,603,0
5831,6173_01,1,1,2,23,0,1,1,208,0,2217,0
5832,6174_01,0,0,0,24,0,0,5,1274,0,1250,633
5833,6174_02,0,1,1,4,0,1,6,999,0,708,0
