,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Total_Spending,Deck,Num,Side
4942,0,0,0,14,0,1,58,0,1013,0
4943,0,0,0,21,0,1,662,2,336,0
4944,0,0,0,28,0,0,921,0,1075,1
4945,2,1,0,20,0,1,0,0,1076,1
4946,0,0,0,26,0,0,828,0,1077,1
4947,0,0,0,25,0,0,923,0,1078,1
4948,0,0,0,29,0,0,724,0,1014,0
4949,1,0,1,39,1,1,4841,3,179,1
4950,0,0,0,18,0,1,1319,0,1079,1
4951,1,1,1,37,0,1,0,3,203,0
4952,0,0,0,28,0,0,774,1,852,1
4953,0,0,0,18,0,1,2728,0,1015,0
4954,0,0,0,30,0,0,1060,0,1080,1
4955,0,0,0,35,0,1,865,2,337,0
4956,0,0,0,26,0,1,683,0,1016,0
4957,0,1,1,0,0,1,0,1,860,0
4958,0,0,2,42,0,1,264,1,861,0
4959,0,0,0,36,0,1,777,0,1081,1
4960,0,0,0,31,0,0,1180,0,1083,1
4961,0,0,1,27,0,0,3969,1,854,1
4962,1,0,0,25,0,1,4548,4,206,0
4963,0,1,0,32,0,1,0,1,856,1
4964,0,1,0,14,0,1,0,1,862,0
4965,0,1,0,16,0,1,0,1,863,0
4966,0,1,1,51,0,1,0,1,864,0
4967,1,1,0,21,0,1,0,3,181,1
4968,1,1,1,31,0,1,0,3,181,1
4969,0,0,0,9,0,0,0,1,734,0
4970,0,0,0,7,0,1,0,1,857,1
4971,0,0,0,3,0,1,0,1,857,1
4972,0,1,0,2,0,1,0,1,857,1
4973,0,0,1,7,0,0,0,1,857,1
4974,2,0,0,18,0,0,1760,0,1019,0
4975,2,1,0,33,0,1,0,0,1019,0
4976,0,0,0,23,0,1,2897,0,1084,1
4977,1,1,0,13,0,1,0,3,204,0
4978,2,0,0,32,0,0,5341,0,1021,0
4979,1,1,0,27,0,1,0,3,182,1
4980,0,0,0,23,0,1,552,0,1085,1
4981,1,0,0,25,0,1,3793,4,208,0
4982,0,0,0,18,0,0,778,0,1086,1
4983,2,1,1,23,0,1,0,0,1087,1
4984,1,1,1,31,0,1,0,2,330,1
4985,1,0,0,32,0,0,1751,2,330,1
4986,2,1,0,22,0,1,0,0,1090,1
4987,2,1,0,38,0,1,0,0,1091,1
4988,0,0,2,21,0,1,757,0,1023,0
4989,2,1,0,28,0,1,0,0,1092,1
4990,1,0,0,38,0,0,0,3,183,1
4991,0,0,0,20,0,1,809,0,1094,1
4992,0,0,0,23,0,0,633,0,1095,1
4993,0,0,0,48,0,1,500,1,862,1
4994,0,1,1,15,0,1,0,1,867,0
4995,0,0,0,30,0,1,723,1,867,0
4996,2,0,0,40,0,1,2597,0,1024,0
4997,0,0,0,36,0,0,710,1,868,0
4998,0,1,0,20,0,1,0,1,869,0
4999,2,0,0,17,0,0,946,2,332,1
5000,1,0,1,38,0,0,10947,4,168,1
5001,1,1,1,38,0,1,0,4,168,1
5002,2,0,0,14,0,0,868,5,167,1
5003,2,0,0,24,0,0,1590,2,333,1
5004,0,0,0,21,0,1,827,2,334,1
5005,1,0,0,18,0,0,7548,4,169,1
5006,2,0,0,26,0,1,1056,5,168,1
5007,1,0,0,35,0,0,4548,4,170,1
5008,2,0,1,46,0,0,2662,0,1026,0
5009,1,1,1,13,0,1,0,3,205,0
5010,1,0,0,39,0,1,9670,3,205,0
5011,2,0,2,49,0,0,1775,5,161,0
5012,2,0,0,28,0,0,0,2,339,0
5013,0,0,0,27,0,1,796,0,1098,1
5014,0,1,0,21,0,1,0,1,865,1
5015,0,0,0,29,0,0,4549,2,340,0
5016,0,0,0,27,0,0,803,0,1099,1
5017,2,1,0,38,0,1,0,0,1100,1
5018,0,0,2,18,0,1,150,0,1101,1
5019,1,1,1,35,0,1,0,2,336,1
5020,2,1,0,37,0,1,0,0,1102,1
5021,0,0,0,60,0,0,996,2,337,1
5022,1,1,0,31,0,1,0,2,338,1
5023,1,1,0,4,0,1,0,4,209,0
5024,0,0,0,34,0,1,4766,4,209,0
5025,1,0,1,46,0,1,9391,4,209,0
5026,0,0,0,18,0,0,2344,1,870,0
5027,2,0,0,38,0,0,373,2,342,0
5028,0,0,0,29,0,1,1005,0,1029,0
5029,1,1,0,13,0,1,0,4,210,0
5030,1,1,0,26,0,1,0,4,210,0
5031,1,0,0,30,0,0,6855,4,173,1
5032,0,0,0,42,0,0,3417,0,1030,0
5033,2,0,0,36,0,0,1148,0,1104,1
5034,0,0,1,23,0,0,1431,0,1105,1
5035,1,0,0,34,1,1,6544,6,65,0
5036,1,0,0,26,0,1,5041,6,65,0
5037,2,0,0,31,0,0,3224,5,170,1
5038,2,0,0,48,0,0,746,5,171,1
5039,0,1,0,10,0,1,0,1,871,0
5040,2,0,0,27,0,1,1348,0,1106,1
5041,2,0,0,32,0,0,2598,0,1106,1
5042,0,1,0,24,0,1,0,1,872,0
5043,0,1,2,20,0,1,0,1,872,0
5044,0,0,0,48,0,1,891,0,1032,0
5045,2,0,0,35,1,0,1298,2,343,0
5046,2,0,0,14,0,1,2399,5,172,1
5047,2,0,0,28,0,1,2578,5,173,1
5048,2,0,0,24,0,0,1129,0,1109,1
5049,2,1,0,42,0,1,0,5,162,0
5050,2,1,0,8,0,1,0,5,162,0
5051,2,1,1,30,0,1,0,5,162,0
5052,0,0,0,44,0,0,812,1,869,1
5053,2,0,0,40,0,0,1348,0,1034,0
5054,0,0,0,38,0,0,804,0,1111,1
5055,0,0,2,22,0,0,598,0,1035,0
5056,2,0,0,32,0,0,3015,5,174,1
5057,2,0,0,16,0,0,3367,5,174,1
5058,2,0,0,33,0,0,2383,5,163,0
5059,1,0,0,38,0,0,6087,3,206,0
5060,0,0,0,23,0,1,808,1,870,1
5061,0,0,0,16,0,1,928,1,871,1
5062,0,0,2,16,0,0,769,1,872,1
5063,0,0,0,11,0,0,0,1,872,1
5064,0,0,0,22,0,0,1235,0,1112,1
5065,0,0,0,43,0,0,1544,0,1112,1
5066,0,1,2,20,0,1,0,1,872,1
5067,0,0,0,22,0,0,1069,0,1113,1
5068,2,0,0,0,0,1,0,0,1114,1
5069,2,0,0,30,0,0,1298,2,340,1
5070,2,1,0,18,0,1,0,0,1114,1
5071,2,0,1,0,0,1,0,0,1114,1
5072,2,0,0,41,0,0,1298,2,349,0
5073,0,0,0,39,0,1,830,0,1036,0
5074,0,0,0,37,0,0,3762,1,873,0
5075,1,1,1,26,0,1,0,5,164,0
5076,2,0,0,49,0,0,742,0,1116,1
5077,2,0,0,28,0,1,2082,2,341,1
5078,2,0,2,13,0,0,1698,0,1117,1
5079,0,0,0,64,0,0,1172,2,342,1
5080,0,0,2,24,0,0,746,0,1037,0
5081,0,1,0,18,0,1,0,0,1118,1
5082,2,0,0,18,0,0,3674,0,1118,1
5083,2,0,0,25,0,0,1119,0,1118,1
5084,0,1,0,19,0,0,0,1,873,1
5085,0,0,1,33,0,1,722,2,350,0
5086,0,1,0,24,0,1,0,1,874,1
5087,2,0,0,50,0,0,1406,0,1121,1
5088,0,0,0,30,0,0,829,1,734,0
5089,2,0,0,44,0,1,1288,0,1123,1
5090,0,1,2,52,0,0,0,1,875,1
5091,0,1,0,7,0,1,0,1,875,0
5092,0,0,1,30,0,0,716,0,1041,0
5093,0,0,0,27,0,0,1109,0,1041,0
5094,1,1,1,24,0,1,0,3,207,0
5095,0,0,1,13,0,0,699,0,1124,1
5096,0,0,0,61,0,0,869,0,1125,1
5097,0,1,0,32,0,1,0,1,876,1
5098,2,1,1,17,0,1,0,0,1126,1
5099,2,0,0,36,0,1,0,0,1126,1
5100,0,1,2,16,0,1,0,1,877,1
5101,0,0,2,21,0,1,697,0,1127,1
5102,1,0,0,24,0,1,0,4,212,0
5103,0,0,1,28,0,0,1128,0,1044,0
5104,2,0,0,24,0,0,2347,2,343,1
5105,2,0,1,13,0,0,10801,2,344,1
5106,0,0,0,39,0,0,740,0,1129,1
5107,0,0,0,24,0,0,987,2,351,0
5108,1,0,0,38,0,0,4079,4,213,0
5109,2,0,0,20,0,0,1492,0,1131,1
5110,0,0,0,21,0,1,724,0,1045,0
5111,2,0,0,27,0,0,2570,0,1132,1
5112,0,0,0,49,0,0,1819,0,1132,1
5113,2,1,0,6,0,1,0,0,1132,1
5114,1,1,1,41,0,1,0,3,185,1
5115,1,0,1,33,1,0,9728,3,185,1
5116,1,0,0,6,0,1,0,3,185,1
5117,1,0,1,35,0,0,17003,3,185,1
5118,1,0,0,46,0,0,12497,3,185,1
5119,0,0,0,31,0,0,2725,0,1046,0
5120,1,1,0,32,0,1,0,3,208,0
5121,1,1,1,31,0,1,0,6,50,1
5122,0,1,0,20,0,0,0,1,878,1
5123,0,0,0,57,0,0,685,1,877,0
5124,0,0,2,37,0,1,570,0,1047,0
5125,0,1,0,21,0,1,0,1,734,0
5126,0,0,0,43,0,0,1,0,1134,1
5127,0,0,0,49,0,1,1024,1,879,0
5128,0,0,0,17,0,1,886,1,880,0
5129,2,0,0,29,0,0,1773,0,1048,0
5130,0,1,1,36,0,1,0,1,881,0
5131,1,0,0,37,0,0,21455,1,734,0
5132,0,0,2,17,0,0,683,0,1135,1
5133,2,1,1,45,0,1,0,0,1050,0
5134,0,0,0,20,0,0,809,1,880,1
5135,2,1,0,24,0,1,0,0,1136,1
5136,1,1,0,28,0,1,0,3,186,1
5137,1,0,0,15,0,1,7358,3,186,1
5138,1,0,0,53,0,0,11789,3,186,1
5139,1,1,0,51,0,1,0,3,186,1
5140,0,1,0,14,0,1,0,1,881,1
5141,0,1,0,1,0,0,0,1,881,1
5142,2,0,0,26,0,0,2219,0,1137,1
5143,0,0,0,20,0,0,887,1,882,0
5144,0,0,0,23,0,0,1344,0,1052,0
5145,0,0,0,22,0,1,822,0,1053,0
5146,0,1,1,22,0,1,0,1,882,1
5147,1,1,0,13,0,1,0,3,210,0
5148,1,0,0,28,0,1,0,3,210,0
5149,0,1,0,40,0,1,0,1,884,0
5150,2,0,1,21,0,0,4157,5,175,1
5151,0,0,0,35,0,1,887,1,885,0
5152,0,0,0,22,0,0,1449,0,1140,1
5153,1,1,0,37,0,1,0,5,166,0
5154,2,0,0,21,0,0,0,2,356,0
5155,0,0,0,50,0,0,982,1,734,0
5156,0,0,0,27,0,1,800,0,1055,0
5157,0,1,0,20,0,1,0,1,887,0
5158,0,1,0,15,0,1,0,1,884,1
5159,0,0,2,25,0,0,1631,2,346,1
5160,1,0,1,31,0,0,4616,6,67,0
5161,1,0,1,24,0,1,9951,3,211,0
5162,0,1,0,18,0,1,0,1,889,0
5163,0,1,2,2,0,1,0,1,889,0
5164,0,0,0,27,0,1,927,1,889,0
5165,0,0,0,0,0,1,0,1,889,0
5166,0,0,0,22,0,0,804,0,1141,1
5167,2,0,0,24,0,0,0,2,357,0
5168,0,0,0,56,0,1,782,1,890,0
5169,0,0,0,28,0,0,800,0,1058,0
5170,0,0,1,42,0,1,666,2,358,0
5171,0,0,0,20,0,1,703,0,1059,0
5172,0,0,0,27,0,1,1102,0,1059,0
5173,0,0,2,29,0,0,422,1,885,1
5174,0,0,1,36,0,1,645,0,1060,0
5175,0,0,0,23,0,0,149,0,1061,0
5176,0,1,0,64,0,1,0,1,891,0
5177,0,0,0,19,0,0,1757,1,886,1
5178,0,1,1,1,0,0,0,1,886,1
5179,0,1,0,49,0,0,0,1,886,1
5180,0,1,1,0,0,1,0,1,886,1
5181,0,0,0,18,0,0,758,0,1143,1
5182,1,0,1,39,0,0,7592,4,174,1
5183,2,0,0,37,0,0,1013,2,347,1
5184,2,1,0,44,0,1,0,0,1144,1
5185,2,0,2,43,0,0,1434,0,1145,1
5186,2,1,0,33,0,1,0,0,1145,1
5187,0,0,0,20,0,1,907,1,893,0
5188,0,0,0,0,0,1,0,1,893,0
5189,0,0,1,4,0,1,0,1,893,0
5190,2,1,0,20,0,1,0,0,1062,0
5191,2,0,0,50,0,0,1910,0,1063,0
5192,2,1,0,47,0,1,0,0,1146,1
5193,2,1,0,17,0,1,0,0,1146,1
5194,1,0,0,26,0,0,9855,3,187,1
5195,0,0,0,21,0,1,399,2,360,0
5196,2,1,0,20,0,1,0,0,1147,1
5197,1,1,0,26,0,1,0,4,175,1
5198,2,0,0,24,1,0,1710,0,1149,1
5199,0,0,2,34,0,1,773,1,894,0
5200,0,1,0,11,0,1,0,1,894,0
5201,0,1,0,0,0,1,0,1,894,0
5202,1,0,1,28,0,0,9621,5,176,1
5203,0,0,0,33,0,1,881,1,895,0
5204,0,1,0,22,0,1,0,1,888,1
5205,2,0,0,28,0,0,0,0,1150,1
5206,2,1,0,11,0,1,0,0,1150,1
5207,2,0,0,60,0,0,2364,0,1150,1
5208,0,0,0,43,0,1,922,1,896,0
5209,0,0,0,27,0,0,1608,2,361,0
5210,0,1,0,37,0,1,0,1,890,1
5211,0,1,1,23,0,1,0,1,897,0
5212,2,0,0,57,0,0,2729,5,168,0
5213,1,1,0,29,0,1,0,6,51,1
5214,1,0,0,28,0,0,7850,6,51,1
5215,1,0,0,42,0,0,9069,6,51,1
5216,1,0,0,43,0,0,3488,6,51,1
5217,1,1,0,26,0,1,0,4,176,1
5218,1,0,1,72,0,0,6192,2,349,1
5219,1,0,0,49,0,0,7318,3,188,1
5220,1,1,1,29,1,1,0,3,188,1
5221,0,1,0,18,0,0,0,1,891,1
5222,0,0,1,26,0,1,909,1,900,0
5223,2,1,1,19,0,1,0,0,1153,1
5224,0,0,1,18,0,0,823,0,1154,1
5225,0,0,1,14,0,0,1539,0,1155,1
5226,2,0,0,44,0,0,2365,0,1156,1
5227,2,1,0,34,0,1,0,0,1156,1
5228,0,1,1,18,0,1,0,1,892,1
5229,0,1,2,36,0,1,0,1,902,0
5230,1,1,1,27,0,1,0,3,212,0
5231,0,0,0,35,0,0,1437,1,893,1
5232,1,0,0,52,0,1,4164,5,170,0
5233,0,0,2,22,0,0,773,1,894,1
5234,0,0,0,34,0,1,806,0,1158,1
5235,0,0,2,37,0,0,753,1,895,1
5236,0,0,1,22,0,0,739,0,1159,1
5237,0,0,0,26,0,1,880,0,1160,1
5238,0,0,1,14,0,0,791,2,363,0
5239,2,1,1,53,0,1,0,0,1161,1
5240,0,0,0,17,0,0,2005,0,1163,1
5241,0,0,0,30,0,0,871,0,1067,0
5242,1,0,0,65,0,0,3786,5,179,1
5243,0,0,0,19,0,1,710,1,903,0
5244,1,0,1,36,0,0,2608,2,364,0
5245,0,1,0,3,0,1,0,1,904,0
5246,0,0,0,6,0,1,0,1,904,0
5247,0,0,1,4,0,1,0,1,734,0
5248,0,0,0,21,0,1,2786,0,1069,0
5249,0,1,1,8,0,1,0,1,904,0
5250,1,1,0,35,0,1,0,3,190,1
5251,1,0,1,18,0,1,4046,3,190,1
5252,0,0,0,34,0,0,12473,2,365,0
5253,1,1,1,45,0,1,0,3,213,0
5254,1,0,0,31,0,1,2412,3,213,0
5255,0,0,0,14,0,1,902,0,1164,1
5256,0,0,0,23,0,0,770,1,897,1
5257,1,1,0,61,0,1,0,3,214,0
5258,1,0,1,54,1,0,22751,3,214,0
5259,1,1,0,28,0,1,0,5,171,0
5260,1,0,0,46,0,0,9021,5,171,0
5261,0,0,0,32,0,1,1180,0,1072,0
5262,0,1,1,49,0,1,0,1,906,0
5263,0,1,1,20,0,1,0,1,907,0
5264,0,0,2,25,0,1,937,0,1073,0
5265,0,0,0,19,0,1,804,0,1075,0
5266,0,1,1,28,0,1,0,1,908,0
5267,0,0,0,68,0,1,970,0,1076,0
5268,0,1,0,16,0,1,0,1,898,1
5269,2,1,0,19,0,0,0,2,352,1
5270,2,0,2,49,0,0,0,2,352,1
5271,2,0,0,15,0,0,2206,2,352,1
5272,2,1,0,26,0,1,0,2,352,1
5273,2,0,0,22,0,0,1182,2,352,1
5274,0,1,2,23,0,1,0,1,911,0
5275,0,0,0,31,0,0,0,1,899,1
5276,0,1,0,27,0,0,0,1,900,1
5277,0,1,0,28,0,1,0,1,901,1
5278,0,0,0,20,0,0,2758,0,1166,1
5279,0,0,0,43,0,0,724,0,1168,1
5280,0,0,0,22,0,1,622,1,913,0
5281,1,1,0,27,0,1,0,2,368,0
5282,1,1,0,35,0,1,0,3,216,0
5283,1,1,1,37,0,1,0,1,734,0
5284,2,0,0,24,0,1,1753,0,1077,0
5285,2,0,1,18,0,0,2820,0,1077,0
5286,2,0,0,15,0,0,698,0,1077,0
5287,2,0,0,28,0,0,1915,0,1169,1
5288,0,0,0,24,0,1,2251,0,1078,0
5289,2,1,1,39,0,1,0,0,1079,0
5290,1,1,0,35,0,1,0,4,178,1
5291,1,0,1,52,0,1,2776,4,178,1
5292,1,0,0,48,0,0,4329,4,178,1
5293,1,0,1,27,0,0,6072,4,179,1
5294,1,0,1,50,0,0,8564,4,179,1
5295,0,0,0,24,0,0,1816,1,902,1
5296,0,0,2,26,0,1,847,1,915,0
5297,0,0,0,24,0,0,565,0,1171,1
5298,0,1,0,15,0,0,0,1,903,1
5299,0,0,2,42,0,0,1233,0,1172,1
5300,0,0,0,51,0,0,880,0,1175,1
5301,0,0,2,43,0,1,691,2,355,1
5302,0,1,1,31,0,0,0,1,905,1
5303,0,1,0,14,0,1,0,1,916,0
5304,0,0,0,31,0,0,692,0,1080,0
5305,1,0,0,33,0,1,1725,6,71,0
5306,0,0,1,21,0,0,4393,1,906,1
5307,0,0,0,13,0,0,1800,1,907,1
5308,0,0,0,29,0,1,831,0,1083,0
5309,1,0,0,22,0,0,21842,3,217,0
5310,2,0,0,22,0,0,1299,2,357,1
5311,0,1,2,18,0,1,0,1,920,0
5312,0,1,1,35,0,1,0,1,920,0
5313,0,1,0,20,0,1,0,1,920,0
5314,0,0,0,18,0,1,1609,2,359,1
5315,0,1,0,66,0,1,0,1,921,0
5316,0,1,0,33,0,1,0,3,218,0
5317,1,1,1,48,0,1,0,3,218,0
5318,1,0,1,38,0,0,2768,3,218,0
5319,1,1,0,62,0,1,0,3,218,0
5320,0,1,0,19,0,0,0,1,910,1
5321,2,0,1,44,0,0,2374,1,734,0
5322,2,0,1,25,0,0,2380,5,180,1
5323,0,0,0,15,0,0,1975,0,1179,1
5324,0,0,0,20,0,1,1299,0,1084,0
5325,0,0,0,34,0,0,1443,0,1180,1
5326,2,0,0,23,0,0,2348,2,360,1
5327,0,0,0,45,0,1,2416,0,1087,0
5328,0,1,0,39,0,1,0,1,922,0
5329,0,1,2,33,0,1,0,1,911,1
5330,0,0,0,14,0,0,877,0,1088,0
5331,0,0,0,26,0,1,885,1,923,0
5332,0,1,0,47,0,1,0,1,924,0
5333,2,1,0,24,0,1,0,5,173,0
5334,0,1,1,28,0,1,0,1,912,1
5335,0,1,0,22,0,1,0,1,913,1
5336,0,1,0,17,0,1,0,1,925,0
5337,0,0,0,16,0,1,1183,0,1090,0
5338,0,0,0,9,0,1,0,1,926,0
5339,0,0,0,15,0,1,1002,0,1091,0
5340,1,0,0,33,0,1,8475,4,215,0
5341,0,0,0,61,0,1,1262,0,1092,0
5342,0,0,0,19,0,0,856,0,1183,1
5343,1,1,0,61,0,1,0,2,371,0
5344,0,0,0,42,0,1,825,1,915,1
5345,0,0,0,4,0,0,0,1,916,1
5346,0,0,0,12,0,1,0,1,916,1
5347,0,0,0,0,0,1,0,1,916,1
5348,0,1,0,19,0,1,0,1,916,1
5349,0,1,0,24,0,1,0,1,916,1
5350,0,0,2,29,0,1,1328,0,1093,0
5351,0,0,0,59,0,1,949,1,917,1
5352,0,1,0,20,0,1,0,1,927,0
5353,0,0,0,70,0,1,908,1,918,1
5354,0,1,0,3,0,0,0,1,918,1
5355,1,1,0,37,0,1,0,3,219,0
5356,1,0,0,58,0,0,6306,3,219,0
5357,0,0,0,44,0,0,2367,1,928,0
5358,2,1,0,24,0,0,0,2,372,0
5359,0,1,2,20,0,1,0,1,919,1
5360,0,0,0,24,0,1,1392,0,1094,0
5361,1,1,1,27,0,1,0,3,192,1
5362,0,0,1,28,0,0,711,1,920,1
5363,0,0,0,24,0,0,804,0,1185,1
5364,2,1,0,29,0,1,0,0,1186,1
5365,0,0,0,25,0,0,2151,0,1187,1
5366,0,0,0,20,0,0,809,1,921,1
5367,0,0,1,34,0,1,1793,1,922,1
5368,0,0,0,28,0,0,1300,0,1188,1
5369,0,1,0,24,0,1,0,2,362,1
5370,0,0,0,23,0,0,620,0,1189,1
5371,1,0,0,39,0,1,11911,4,216,0
5372,1,0,0,35,0,1,8694,4,216,0
5373,0,1,0,18,0,1,0,1,929,0
5374,0,1,0,20,0,1,0,1,930,0
5375,1,0,0,42,0,0,7652,6,52,1
5376,1,0,1,32,0,0,3402,6,52,1
5377,0,0,1,50,0,0,729,0,1096,0
5378,0,0,0,23,0,1,906,1,931,0
5379,0,0,0,19,0,0,5520,1,932,0
5380,0,0,0,29,0,0,762,0,1192,1
5381,1,0,0,35,1,0,3127,6,53,1
5382,0,0,0,18,0,0,981,2,363,1
5383,0,0,2,24,0,0,772,1,924,1
5384,0,0,0,23,0,1,674,1,933,0
5385,0,0,0,51,0,0,902,0,1194,1
5386,0,0,0,42,0,0,693,0,1194,1
5387,0,0,2,19,0,0,721,0,1194,1
5388,0,0,0,23,0,0,0,0,1194,1
5389,0,1,0,19,0,1,0,0,1194,1
5390,0,0,2,22,0,0,660,0,1194,1
5391,0,0,0,25,0,0,3177,1,734,0
5392,0,0,2,31,0,0,3043,0,1194,1
5393,0,0,0,23,0,0,559,0,1195,1
5394,0,1,0,22,0,1,0,1,934,0
5395,1,1,0,55,0,1,0,3,220,0
5396,0,0,0,40,0,0,699,0,1099,0
5397,0,0,0,24,0,0,1031,0,1099,0
5398,0,0,0,25,0,1,1046,0,1100,0
5399,1,0,0,42,0,0,2640,4,181,1
5400,0,1,2,33,0,1,0,1,936,0
5401,1,1,0,54,0,1,0,3,193,1
5402,1,1,1,22,0,1,0,3,193,1
5403,1,1,0,22,0,1,0,3,194,1
5404,1,1,1,19,0,1,0,3,194,1
5405,0,0,0,47,0,1,872,1,937,0
5406,2,0,1,23,0,0,2901,0,1197,1
5407,1,1,1,61,0,1,0,4,217,0
5408,0,0,0,21,0,0,724,0,1102,0
5409,0,0,2,46,0,0,1371,0,1199,1
5410,0,0,0,36,0,0,907,1,926,1
5411,0,0,0,15,0,1,706,1,938,0
5412,1,0,0,33,0,1,8937,3,195,1
5413,1,1,0,35,0,1,0,3,195,1
5414,1,1,1,21,0,1,0,3,195,1
5415,0,0,1,21,0,0,595,0,1200,1
5416,0,0,1,43,0,1,1421,0,1201,1
5417,0,0,2,34,0,0,571,0,1104,0
5418,0,0,2,47,0,0,1737,1,928,1
5419,2,0,0,27,0,1,1532,0,1105,0
5420,1,0,0,46,0,0,5411,4,218,0
5421,0,0,0,46,0,1,1014,1,941,0
5422,1,0,1,40,0,0,9881,3,196,1
5423,1,1,1,59,0,1,0,2,375,0
5424,1,0,0,45,0,0,6202,5,182,1
5425,0,0,2,19,0,1,690,0,1106,0
5426,2,0,0,32,0,0,6883,0,1107,0
5427,0,1,1,39,0,1,0,0,1108,0
5428,0,0,0,40,0,0,1497,0,1203,1
5429,2,0,0,44,0,1,1056,5,175,0
5430,0,1,0,26,0,0,0,1,933,1
5431,0,0,0,22,0,0,1228,0,1109,0
5432,0,0,0,2,0,0,0,1,934,1
5433,0,0,0,18,0,0,796,0,1204,1
5434,0,0,0,53,0,0,758,0,1204,1
5435,0,0,0,22,0,0,1298,0,1205,1
5436,0,0,0,46,0,1,2175,0,1205,1
5437,0,1,0,28,0,1,0,1,935,1
5438,0,0,0,31,0,1,1563,2,366,1
5439,1,0,1,36,0,0,6263,6,54,1
5440,1,0,1,46,0,1,6096,6,54,1
5441,0,1,0,0,0,1,0,1,943,0
5442,0,0,0,3,0,1,0,1,943,0
5443,0,1,0,12,0,1,0,1,943,0
5444,0,1,0,2,0,1,0,1,943,0
5445,0,1,0,41,0,1,0,1,943,0
5446,0,1,1,11,0,1,0,1,943,0
5447,0,1,0,41,0,1,0,1,936,1
5448,2,0,0,17,0,0,1182,5,176,0
5449,2,1,1,21,0,1,0,5,176,0
5450,2,1,1,21,0,1,0,5,176,0
5451,2,0,0,27,0,1,1033,5,176,0
5452,2,1,0,54,0,1,0,5,176,0
5453,2,0,0,15,0,0,3462,5,176,0
5454,2,1,0,39,0,1,0,5,176,0
5455,0,0,0,31,0,1,395,1,937,1
5456,2,1,0,28,0,1,0,0,1111,0
5457,0,0,0,21,0,0,3560,1,938,1
5458,1,1,0,29,0,1,0,3,221,0
5459,0,0,0,45,0,1,716,0,1112,0
5460,1,0,1,44,0,0,6527,4,183,1
5461,0,1,0,12,0,1,0,1,939,1
5462,0,1,1,18,0,1,0,1,944,0
5463,0,1,1,20,0,1,0,1,940,1
5464,1,0,0,43,0,1,9388,3,198,1
5465,0,1,1,46,0,1,0,2,367,1
5466,0,0,0,53,0,1,992,1,945,0
5467,0,0,0,21,0,0,621,1,941,1
5468,0,0,0,23,0,0,737,0,1113,0
5469,0,0,1,9,0,0,0,1,734,0
5470,0,0,0,19,0,0,1100,0,1206,1
5471,0,1,2,52,0,1,0,1,946,0
5472,1,1,1,31,0,1,0,3,222,0
5473,0,0,0,62,0,0,776,0,1114,0
5474,1,1,0,27,0,1,0,4,219,0
5475,0,1,0,23,0,0,0,1,946,1
5476,1,1,1,28,0,1,0,4,220,0
5477,1,1,1,27,0,1,0,4,220,0
5478,0,1,0,58,0,1,0,1,947,0
5479,0,0,1,24,0,1,865,2,369,1
5480,2,0,0,27,1,0,1048,2,376,0
5481,0,0,0,33,0,0,1451,0,1115,0
5482,0,0,0,28,0,1,996,2,377,0
5483,0,0,0,39,0,0,1104,0,1208,1
5484,0,0,0,27,0,0,987,2,370,1
5485,0,0,0,36,0,1,2084,0,1117,0
5486,0,0,0,64,0,1,2450,0,1209,1
5487,0,0,2,41,0,1,752,1,949,1
5488,1,1,1,24,0,1,0,3,199,1
5489,1,1,0,27,0,1,0,3,199,1
5490,1,0,0,24,0,0,4036,2,378,0
5491,0,0,1,22,0,1,808,1,948,0
5492,0,0,0,23,0,1,4000,2,371,1
5493,2,0,0,40,0,0,1307,0,1118,0
5494,2,1,0,2,0,1,0,0,1118,0
5495,2,0,0,0,0,1,0,0,1118,0
5496,0,0,0,27,0,1,1804,1,949,0
5497,0,0,1,0,0,1,0,1,950,1
5498,0,0,0,17,0,0,902,0,1210,1
5499,0,0,0,45,0,0,1525,0,1212,1
5500,0,0,0,62,0,0,787,2,379,0
5501,0,1,1,14,0,1,0,1,952,0
5502,0,0,1,24,0,1,2217,0,1120,0
5503,0,1,2,51,0,1,0,1,953,0
5504,0,0,0,49,0,0,789,2,381,0
5505,2,0,0,52,0,1,1939,5,184,1
5506,2,1,1,35,0,1,0,0,1213,1
5507,2,1,0,22,0,1,0,0,1213,1
5508,0,0,0,17,0,0,1552,0,1121,0
5509,1,1,1,47,0,1,0,3,224,0
5510,2,1,0,25,0,1,0,0,1122,0
5511,0,1,0,11,0,1,0,1,953,1
5512,0,0,0,17,0,0,1150,0,1214,1
5513,0,0,0,41,0,1,640,0,1123,0
5514,0,0,0,55,0,1,1416,0,1123,0
5515,0,0,0,29,0,1,2428,0,1123,0
5516,0,0,0,19,0,0,888,1,954,0
5517,0,1,1,23,0,1,0,1,954,0
5518,0,0,0,32,0,0,5525,1,954,0
5519,0,0,0,27,0,0,1818,1,954,0
5520,0,0,0,25,0,1,892,1,954,0
5521,2,0,0,24,0,0,1566,0,1216,1
5522,2,1,0,30,0,0,0,2,373,1
5523,0,0,2,50,0,1,844,2,374,1
5524,0,0,0,51,0,0,826,0,1217,1
5525,2,0,1,27,0,0,1331,0,1218,1
5526,2,0,0,35,0,0,1815,0,1218,1
5527,0,0,0,48,0,0,4450,1,954,1
5528,0,1,0,27,0,1,0,1,955,0
5529,0,1,2,19,0,1,0,1,955,1
